[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.57%, 11.33MiB / 3.871GiB, 0.29%, 197MB / 141MB, 0B / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 105.80%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.57%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 241kB / 407kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.14%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 568kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 96.49%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.57%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 241kB / 407kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.14%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 568kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 96.49%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.46%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 241kB / 407kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.70%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.46%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 241kB / 407kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.70%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.44%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.12%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.44%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.12%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.44%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.65%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.64%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.65%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.64%, 11.34MiB / 3.871GiB, 0.29%, 202MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.65%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.50%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.18%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 106.04%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.50%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.18%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 106.04%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 201MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.16%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.39%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 105.54%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.16%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.39%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 105.54%, 12.47MiB / 3.871GiB, 0.31%, 141MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.34%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.10%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.34%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.10%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.94%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 106.83%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.94%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 145MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 106.83%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.74%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 146MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.15%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.05%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.74%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 146MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.15%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.926MiB / 125MiB, 4.74%, 810kB / 462kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 104.05%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.18%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 146MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.12%, 29.4MiB / 500MiB, 5.88%, 3.24MB / 569kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.926MiB / 125MiB, 4.74%, 811kB / 463kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 102.65%, 12.47MiB / 3.871GiB, 0.31%, 142MB / 202MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.18%, 11.34MiB / 3.871GiB, 0.29%, 203MB / 146MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.133MiB / 50MiB, 8.27%, 242kB / 408kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
