[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.02%, 10.32MiB / 3.871GiB, 0.26%, 88.9MB / 63.6MB, 0B / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.34%, 10.32MiB / 3.871GiB, 0.26%, 92.4MB / 66.1MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 383kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 92.11%, 12.46MiB / 3.871GiB, 0.31%, 64.3MB / 91.9MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.60%, 10.32MiB / 3.871GiB, 0.26%, 92.4MB / 66.2MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.875MiB / 125MiB, 4.70%, 383kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 93.19%, 12.46MiB / 3.871GiB, 0.31%, 64.4MB / 91.9MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.60%, 10.32MiB / 3.871GiB, 0.26%, 92.4MB / 66.2MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.875MiB / 125MiB, 4.70%, 383kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 93.19%, 12.46MiB / 3.871GiB, 0.31%, 64.4MB / 91.9MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.53%, 10.33MiB / 3.871GiB, 0.26%, 92.5MB / 66.2MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 383kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 93.73%, 12.46MiB / 3.871GiB, 0.31%, 64.4MB / 92MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.53%, 10.33MiB / 3.871GiB, 0.26%, 92.5MB / 66.2MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 383kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 93.73%, 12.46MiB / 3.871GiB, 0.31%, 64.4MB / 92MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.48%, 10.33MiB / 3.871GiB, 0.26%, 92.6MB / 66.3MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.06%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 91.52%, 12.46MiB / 3.871GiB, 0.31%, 64.5MB / 92.1MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.48%, 10.33MiB / 3.871GiB, 0.26%, 92.6MB / 66.3MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.06%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 269kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 91.52%, 12.46MiB / 3.871GiB, 0.31%, 64.5MB / 92.1MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.34%, 10.33MiB / 3.871GiB, 0.26%, 92.6MB / 66.3MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.30%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 90.91%, 12.46MiB / 3.871GiB, 0.31%, 64.5MB / 92.2MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.34%, 10.33MiB / 3.871GiB, 0.26%, 92.6MB / 66.3MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 192kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.30%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 90.91%, 12.46MiB / 3.871GiB, 0.31%, 64.5MB / 92.2MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.19%, 10.33MiB / 3.871GiB, 0.26%, 92.7MB / 66.4MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 95.13%, 12.46MiB / 3.871GiB, 0.31%, 64.6MB / 92.2MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.19%, 10.33MiB / 3.871GiB, 0.26%, 92.7MB / 66.4MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 95.13%, 12.46MiB / 3.871GiB, 0.31%, 64.6MB / 92.2MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.19%, 10.33MiB / 3.871GiB, 0.26%, 92.7MB / 66.4MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 95.13%, 12.46MiB / 3.871GiB, 0.31%, 64.6MB / 92.2MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.50%, 10.33MiB / 3.871GiB, 0.26%, 92.8MB / 66.4MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 89.15%, 12.46MiB / 3.871GiB, 0.31%, 64.6MB / 92.3MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.50%, 10.33MiB / 3.871GiB, 0.26%, 92.8MB / 66.4MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.13MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 89.15%, 12.46MiB / 3.871GiB, 0.31%, 64.6MB / 92.3MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.22%, 10.33MiB / 3.871GiB, 0.26%, 92.9MB / 66.5MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.21%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 92.37%, 12.46MiB / 3.871GiB, 0.31%, 64.7MB / 92.4MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.22%, 10.33MiB / 3.871GiB, 0.26%, 92.9MB / 66.5MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.21%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 92.37%, 12.46MiB / 3.871GiB, 0.31%, 64.7MB / 92.4MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.13%, 10.33MiB / 3.871GiB, 0.26%, 92.9MB / 66.5MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.24%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 89.61%, 12.46MiB / 3.871GiB, 0.31%, 64.7MB / 92.4MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.13%, 10.33MiB / 3.871GiB, 0.26%, 92.9MB / 66.5MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.24%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 89.61%, 12.46MiB / 3.871GiB, 0.31%, 64.7MB / 92.4MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.45%, 10.33MiB / 3.871GiB, 0.26%, 93MB / 66.6MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.27%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 90.94%, 12.46MiB / 3.871GiB, 0.31%, 64.8MB / 92.5MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.45%, 10.33MiB / 3.871GiB, 0.26%, 93MB / 66.6MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.27%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
OK,6,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 384kB / 218kB, 160kB / 0B
OK,6,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,6,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 90.94%, 12.46MiB / 3.871GiB, 0.31%, 64.8MB / 92.5MB, 4.66MB / 0B
[2J[HOK,6,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.15%, 10.33MiB / 3.871GiB, 0.26%, 93.1MB / 66.6MB, 0B / 0B
OK,6,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.121MiB / 50MiB, 8.24%, 117kB / 193kB, 0B / 0B
OK,6,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,6,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.14MiB / 500MiB, 5.43%, 1.52MB / 270kB, 27.8MB / 0B
