[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.01%, 10.05MiB / 3.871GiB, 0.25%, 49.2MB / 35.3MB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.16%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.43%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.863MiB / 125MiB, 4.69%, 239kB / 135kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.45%, 11.04MiB / 3.871GiB, 0.28%, 38.4MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.30%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.5MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.12%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.863MiB / 125MiB, 4.69%, 239kB / 135kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.00%, 11.04MiB / 3.871GiB, 0.28%, 38.4MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.30%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.5MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.12%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.28%, 5.863MiB / 125MiB, 4.69%, 239kB / 135kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.00%, 11.04MiB / 3.871GiB, 0.28%, 38.4MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.26%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.863MiB / 125MiB, 4.69%, 239kB / 135kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.48%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.26%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.863MiB / 125MiB, 4.69%, 239kB / 135kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.48%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.26%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.21%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.48%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.66%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.21%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 41.52%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.66%, 10.09MiB / 3.871GiB, 0.25%, 55.3MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.21%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 41.52%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.80%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.27%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.73%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.80%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.27%, 25.5MiB / 500MiB, 5.10%, 938kB / 166kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.73%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.13%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.28%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.72%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.13%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.5kB / 119kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.28%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.72%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.92%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.24%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.92%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.22%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.55%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.22%, 10.09MiB / 3.871GiB, 0.25%, 55.4MB / 39.6MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 37.55%, 11.04MiB / 3.871GiB, 0.28%, 38.5MB / 55.1MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.66%, 10.09MiB / 3.871GiB, 0.25%, 55.5MB / 39.7MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.99%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.30%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.23%, 11.04MiB / 3.871GiB, 0.28%, 38.6MB / 55.2MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.66%, 10.09MiB / 3.871GiB, 0.25%, 55.5MB / 39.7MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.99%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.30%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.23%, 11.04MiB / 3.871GiB, 0.28%, 38.6MB / 55.2MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.34%, 10.09MiB / 3.871GiB, 0.25%, 55.5MB / 39.7MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.19%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.33%, 11.04MiB / 3.871GiB, 0.28%, 38.6MB / 55.2MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.34%, 10.09MiB / 3.871GiB, 0.25%, 55.5MB / 39.7MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.059MiB / 50MiB, 4.12%, 73.6kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.19%, 25.5MiB / 500MiB, 5.10%, 940kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.863MiB / 125MiB, 4.69%, 239kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
OK,2,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.33%, 11.04MiB / 3.871GiB, 0.28%, 38.6MB / 55.2MB, 4.66MB / 0B
[2J[HOK,2,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.90%, 10.09MiB / 3.871GiB, 0.25%, 55.5MB / 39.7MB, 0B / 0B
OK,2,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.08%, 2.059MiB / 50MiB, 4.12%, 74kB / 120kB, 0B / 0B
OK,2,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.02MiB / 50MiB, 20.05%, 5.58kB / 2.6kB, 2.74MB / 0B
OK,2,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.5MiB / 500MiB, 5.10%, 943kB / 167kB, 27.8MB / 0B
OK,2,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.30%, 5.863MiB / 125MiB, 4.69%, 240kB / 136kB, 160kB / 0B
OK,2,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.21kB / 0B, 4.1kB / 0B
