[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.777MiB / 50MiB, 5.55%, 63.2kB / 108kB, 1.29MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.66%, 5.68MiB / 3.703GiB, 0.15%, 53.9MB / 40.2MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 60.79%, 6.188MiB / 3.703GiB, 0.16%, 39.1MB / 53.5MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.19%, 5.68MiB / 3.703GiB, 0.15%, 53.9MB / 40.2MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.58%, 6.188MiB / 3.703GiB, 0.16%, 39.1MB / 53.6MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.19%, 5.68MiB / 3.703GiB, 0.15%, 53.9MB / 40.2MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.58%, 6.188MiB / 3.703GiB, 0.16%, 39.1MB / 53.6MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.35%, 5.68MiB / 3.703GiB, 0.15%, 54MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.95%, 6.188MiB / 3.703GiB, 0.16%, 39.1MB / 53.6MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.32%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.35%, 5.68MiB / 3.703GiB, 0.15%, 54MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.95%, 6.188MiB / 3.703GiB, 0.16%, 39.1MB / 53.6MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.32%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.35%, 5.68MiB / 3.703GiB, 0.15%, 54MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.83%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.7MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.32%, 25.66MiB / 500MiB, 5.13%, 933kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.49%, 5.68MiB / 3.703GiB, 0.15%, 54MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.83%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.7MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.49%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.6kB / 118kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.49%, 5.68MiB / 3.703GiB, 0.15%, 54MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 59.83%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.7MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.49%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.08%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 26.32%, 5.68MiB / 3.703GiB, 0.15%, 54.1MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 61.44%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.7MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.08%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 26.32%, 5.68MiB / 3.703GiB, 0.15%, 54.1MB / 40.3MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 61.44%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.7MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 23.50%, 5.68MiB / 3.703GiB, 0.15%, 54.1MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 60.64%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 23.50%, 5.68MiB / 3.703GiB, 0.15%, 54.1MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 60.64%, 6.188MiB / 3.703GiB, 0.16%, 39.2MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.50%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 60.91%, 6.188MiB / 3.703GiB, 0.16%, 39.3MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.50%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 60.91%, 6.188MiB / 3.703GiB, 0.16%, 39.3MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.66MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 22.95%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 58.88%, 6.188MiB / 3.703GiB, 0.16%, 39.3MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.14%, 25.67MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.7kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 22.95%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.4MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 58.88%, 6.188MiB / 3.703GiB, 0.16%, 39.3MB / 53.8MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.14%, 25.67MiB / 500MiB, 5.13%, 935kB / 169kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.793MiB / 50MiB, 5.59%, 68.8kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.45%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.5MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 61.62%, 6.188MiB / 3.703GiB, 0.16%, 39.4MB / 53.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 25.67MiB / 500MiB, 5.13%, 937kB / 170kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.793MiB / 50MiB, 5.59%, 68.8kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.45%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.5MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 61.62%, 6.188MiB / 3.703GiB, 0.16%, 39.4MB / 53.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 25.67MiB / 500MiB, 5.13%, 937kB / 170kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.793MiB / 50MiB, 5.59%, 68.8kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 25.45%, 5.68MiB / 3.703GiB, 0.15%, 54.2MB / 40.5MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 61.62%, 6.188MiB / 3.703GiB, 0.16%, 39.4MB / 53.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.555MiB / 125MiB, 4.44%, 241kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 25.67MiB / 500MiB, 5.13%, 937kB / 170kB, 19.2MB / 0B
[2J[HOK,4,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.793MiB / 50MiB, 5.59%, 68.8kB / 119kB, 1.29MB / 0B
OK,4,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 24.94%, 5.68MiB / 3.703GiB, 0.15%, 54.3MB / 40.5MB, 1.71MB / 0B
OK,4,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 62.98%, 6.188MiB / 3.703GiB, 0.16%, 39.4MB / 53.9MB, 2.74MB / 0B
OK,4,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.555MiB / 125MiB, 4.44%, 242kB / 143kB, 5.39MB / 0B
OK,4,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 8.59MiB / 50MiB, 17.18%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,4,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,4,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.67MiB / 500MiB, 5.13%, 937kB / 170kB, 19.2MB / 0B
