[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.805MiB / 50MiB, 5.61%, 81kB / 141kB, 1.29MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.57MiB / 125MiB, 4.46%, 300kB / 178kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.72MiB / 500MiB, 5.14%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 26.76%, 5.742MiB / 3.703GiB, 0.15%, 71MB / 53.1MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 79.94%, 6.211MiB / 3.703GiB, 0.16%, 51.6MB / 70.5MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.57MiB / 125MiB, 4.46%, 300kB / 178kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.72MiB / 500MiB, 5.14%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 28.07%, 5.742MiB / 3.703GiB, 0.15%, 71MB / 53.1MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.07%, 6.211MiB / 3.703GiB, 0.16%, 51.7MB / 70.6MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.57MiB / 125MiB, 4.46%, 300kB / 178kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.27%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 28.07%, 5.742MiB / 3.703GiB, 0.15%, 71MB / 53.1MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.07%, 6.211MiB / 3.703GiB, 0.16%, 51.7MB / 70.6MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.57MiB / 125MiB, 4.46%, 300kB / 178kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.27%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 28.07%, 5.742MiB / 3.703GiB, 0.15%, 71MB / 53.1MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.07%, 6.211MiB / 3.703GiB, 0.16%, 51.7MB / 70.6MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.57MiB / 125MiB, 4.46%, 300kB / 178kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.49%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 28.39%, 5.746MiB / 3.703GiB, 0.15%, 71.1MB / 53.2MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 82.99%, 6.211MiB / 3.703GiB, 0.16%, 51.7MB / 70.6MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.57MiB / 125MiB, 4.46%, 300kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.49%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 84.6kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 28.39%, 5.746MiB / 3.703GiB, 0.15%, 71.1MB / 53.2MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 82.99%, 6.211MiB / 3.703GiB, 0.16%, 51.7MB / 70.6MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.57MiB / 125MiB, 4.46%, 300kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.49%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.19%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.64%, 5.746MiB / 3.703GiB, 0.15%, 71.2MB / 53.2MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 83.59%, 6.211MiB / 3.703GiB, 0.16%, 51.8MB / 70.7MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.57%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.29%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.19%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.64%, 5.746MiB / 3.703GiB, 0.15%, 71.2MB / 53.2MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 83.59%, 6.211MiB / 3.703GiB, 0.16%, 51.8MB / 70.7MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.57%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.29%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 29.16%, 5.746MiB / 3.703GiB, 0.15%, 71.2MB / 53.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 78.91%, 6.211MiB / 3.703GiB, 0.16%, 51.8MB / 70.8MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 29.16%, 5.746MiB / 3.703GiB, 0.15%, 71.2MB / 53.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 78.91%, 6.211MiB / 3.703GiB, 0.16%, 51.8MB / 70.8MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 26.28%, 5.746MiB / 3.703GiB, 0.15%, 71.3MB / 53.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 76.86%, 6.211MiB / 3.703GiB, 0.16%, 51.9MB / 70.8MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 26.28%, 5.746MiB / 3.703GiB, 0.15%, 71.3MB / 53.3MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 76.86%, 6.211MiB / 3.703GiB, 0.16%, 51.9MB / 70.8MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.89%, 5.75MiB / 3.703GiB, 0.15%, 71.3MB / 53.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 76.86%, 6.211MiB / 3.703GiB, 0.16%, 51.9MB / 70.8MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.25%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.89%, 5.75MiB / 3.703GiB, 0.15%, 71.3MB / 53.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 79.48%, 6.211MiB / 3.703GiB, 0.16%, 51.9MB / 70.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.25%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.89%, 5.75MiB / 3.703GiB, 0.15%, 71.3MB / 53.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 79.48%, 6.211MiB / 3.703GiB, 0.16%, 51.9MB / 70.9MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.25%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 211kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.02%, 5.75MiB / 3.703GiB, 0.15%, 71.4MB / 53.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.34%, 6.211MiB / 3.703GiB, 0.16%, 52MB / 71MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 212kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.02%, 5.75MiB / 3.703GiB, 0.15%, 71.4MB / 53.4MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.34%, 6.211MiB / 3.703GiB, 0.16%, 52MB / 71MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 212kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.809MiB / 50MiB, 5.62%, 85.1kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.31%, 5.75MiB / 3.703GiB, 0.15%, 71.5MB / 53.5MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 82.84%, 6.211MiB / 3.703GiB, 0.16%, 52MB / 71MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 212kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.809MiB / 50MiB, 5.62%, 85.1kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.31%, 5.75MiB / 3.703GiB, 0.15%, 71.5MB / 53.5MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 82.84%, 6.211MiB / 3.703GiB, 0.16%, 52MB / 71MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,6,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,6,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.73MiB / 500MiB, 5.15%, 1.17MB / 212kB, 19.2MB / 0B
[2J[HOK,6,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.809MiB / 50MiB, 5.62%, 85.1kB / 148kB, 1.29MB / 0B
OK,6,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.06%, 5.754MiB / 3.703GiB, 0.15%, 71.5MB / 53.5MB, 1.71MB / 0B
OK,6,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 81.26%, 6.211MiB / 3.703GiB, 0.16%, 52.1MB / 71.1MB, 2.74MB / 0B
OK,6,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.57MiB / 125MiB, 4.46%, 301kB / 179kB, 5.39MB / 0B
OK,6,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
